User,Comment,Topic,Timestamp
user_112,The books I bought is amazing.,books,2023-03-09 11:49:51
user_112,I found a great deal on books.,books,2022-06-12 19:00:35
user_112,Not happy with the smartphone.,smartphone,2022-09-08 06:08:14
user_112,Do you recommend any good shoes?,shoes,2021-08-11 08:13:24
user_112,I love my new books!,books,2022-08-24 00:13:48
user_112,Very satisfied with my shoes.,shoes,2021-07-12 02:30:48
user_112,Do you recommend any good clothes?,clothes,2020-07-17 18:43:37
user_112,I love my new books!,books,2022-07-07 17:01:19
user_112,I found a great deal on shoes.,shoes,2023-03-15 12:29:38
user_112,Not happy with the laptops.,laptops,2021-07-26 19:44:59
user_112,Very satisfied with my shoes.,shoes,2022-11-21 07:33:47
user_112,Not happy with the shoes.,shoes,2022-10-09 12:05:51
user_112,Do you recommend any good smartphone?,smartphone,2020-11-23 15:31:38
user_112,I found a great deal on laptops.,laptops,2022-08-26 00:40:10
user_112,Thinking of buying a clothes.,clothes,2023-01-25 12:33:57
user_112,Looking forward to using this smartphone!,smartphone,2020-11-17 01:06:23
user_112,Do you recommend any good books?,books,2020-12-01 05:36:21
user_112,Thinking of buying a laptops.,laptops,2023-01-24 08:29:15
user_112,The books I bought is amazing.,books,2021-05-08 14:50:09
user_112,Looking forward to using this smartphone!,smartphone,2021-05-22 07:13:29
user_112,Thinking of buying a laptops.,laptops,2020-07-27 19:12:15
user_112,I love my new clothes!,clothes,2021-12-14 12:08:54
user_112,I love my new smartphone!,smartphone,2022-04-10 19:38:36
user_112,The quality of this laptops is not great.,laptops,2021-10-08 05:25:47
user_112,Not happy with the laptops.,laptops,2021-04-08 21:21:35
user_112,Looking forward to using this clothes!,clothes,2020-08-09 12:07:28
user_112,Thinking of buying a shoes.,shoes,2023-10-21 07:20:19
user_112,Why is this smartphone so expensive?,smartphone,2021-09-07 06:12:36
user_112,Not happy with the books.,books,2020-09-02 17:45:34
user_112,Not happy with the clothes.,clothes,2021-04-01 18:10:14
user_112,I love my new laptops!,laptops,2023-02-16 19:43:49
user_112,Thinking of buying a clothes.,clothes,2021-11-10 18:48:11
user_112,I love my new laptops!,laptops,2023-03-23 12:07:12
user_112,Thinking of buying a books.,books,2023-03-20 22:19:34
user_112,Not happy with the clothes.,clothes,2020-05-21 06:40:11
user_112,Very satisfied with my shoes.,shoes,2021-04-06 08:40:28
user_112,The quality of this laptops is not great.,laptops,2022-02-07 03:06:12
user_112,I found a great deal on laptops.,laptops,2020-02-19 06:46:06
user_112,Not happy with the books.,books,2020-08-09 03:39:46
user_112,Do you recommend any good books?,books,2021-04-22 15:45:46
user_112,The quality of this books is not great.,books,2020-09-02 20:30:26
user_112,Thinking of buying a shoes.,shoes,2021-01-18 22:39:39
user_112,The smartphone I bought is amazing.,smartphone,2022-07-22 03:44:53
user_112,The quality of this books is not great.,books,2021-11-16 03:58:30
user_112,Do you recommend any good laptops?,laptops,2020-10-17 22:31:53
user_113,The clothes I bought is amazing.,clothes,2021-03-12 06:48:18
user_113,Why is this laptops so expensive?,laptops,2020-12-17 10:40:53
user_113,Do you recommend any good clothes?,clothes,2020-10-08 20:30:29
user_113,Very satisfied with my clothes.,clothes,2022-02-15 09:35:19
user_113,Why is this books so expensive?,books,2022-08-05 13:28:08
user_113,Do you recommend any good smartphone?,smartphone,2023-05-15 13:15:57
user_113,The books I bought is amazing.,books,2022-02-18 19:29:01
user_113,Why is this clothes so expensive?,clothes,2023-08-22 17:15:26
user_113,The shoes I bought is amazing.,shoes,2021-07-04 22:51:42
user_113,Why is this shoes so expensive?,shoes,2023-02-28 22:00:15
user_113,Looking forward to using this clothes!,clothes,2021-02-05 10:54:22
user_113,Do you recommend any good clothes?,clothes,2021-12-26 18:05:09
user_113,I found a great deal on laptops.,laptops,2023-02-20 19:03:21
user_113,The laptops I bought is amazing.,laptops,2022-02-24 18:06:00
user_113,Very satisfied with my clothes.,clothes,2022-05-17 22:57:44
user_113,Very satisfied with my clothes.,clothes,2023-02-17 09:42:54
user_113,Very satisfied with my laptops.,laptops,2021-02-08 06:12:43
user_113,The quality of this clothes is not great.,clothes,2021-01-19 17:31:54
user_113,Not happy with the smartphone.,smartphone,2022-09-10 18:34:07
user_113,Thinking of buying a smartphone.,smartphone,2022-06-25 13:18:23
user_113,Looking forward to using this laptops!,laptops,2021-07-03 01:49:24
user_113,Very satisfied with my books.,books,2023-01-11 12:26:10
user_113,The laptops I bought is amazing.,laptops,2023-09-28 23:33:30
user_113,Do you recommend any good smartphone?,smartphone,2020-02-11 05:34:08
user_113,Do you recommend any good smartphone?,smartphone,2023-10-17 05:13:23
user_113,Do you recommend any good clothes?,clothes,2021-11-05 22:54:59
user_113,The quality of this smartphone is not great.,smartphone,2023-03-12 04:22:23
user_113,Looking forward to using this shoes!,shoes,2021-07-06 02:13:29
user_113,Very satisfied with my books.,books,2020-05-03 01:37:10
user_113,The books I bought is amazing.,books,2022-02-09 01:34:55
user_113,Do you recommend any good laptops?,laptops,2023-05-19 13:41:00
user_113,Why is this laptops so expensive?,laptops,2022-02-11 18:55:47
user_113,Thinking of buying a books.,books,2020-09-12 06:44:17
user_113,Thinking of buying a laptops.,laptops,2023-08-03 19:50:31
user_113,Do you recommend any good clothes?,clothes,2021-09-26 01:59:26
user_113,Thinking of buying a shoes.,shoes,2023-10-03 02:33:24
user_113,Why is this laptops so expensive?,laptops,2022-04-21 15:14:05
user_113,The quality of this shoes is not great.,shoes,2023-07-22 10:24:34
user_113,Why is this smartphone so expensive?,smartphone,2023-10-08 14:17:40
user_113,Looking forward to using this smartphone!,smartphone,2022-06-23 00:07:05
user_113,I found a great deal on clothes.,clothes,2022-06-21 08:02:47
user_113,The quality of this shoes is not great.,shoes,2023-04-16 00:03:25
user_113,Do you recommend any good clothes?,clothes,2022-12-03 13:52:46
user_113,I love my new clothes!,clothes,2021-10-27 09:31:46
user_113,The clothes I bought is amazing.,clothes,2020-06-28 18:40:57
user_113,Why is this clothes so expensive?,clothes,2020-05-12 09:48:00
user_113,Looking forward to using this clothes!,clothes,2022-05-01 21:19:47
user_113,Very satisfied with my clothes.,clothes,2020-08-12 13:45:55
user_113,Very satisfied with my smartphone.,smartphone,2021-10-25 14:30:24
user_113,The shoes I bought is amazing.,shoes,2022-11-15 05:08:20
user_114,The shoes I bought is amazing.,shoes,2021-03-23 15:36:48
user_114,Looking forward to using this clothes!,clothes,2023-01-07 05:45:08
user_114,Very satisfied with my books.,books,2020-10-09 22:35:09
user_114,The laptops I bought is amazing.,laptops,2020-10-12 02:10:35
user_114,Very satisfied with my laptops.,laptops,2020-12-24 14:09:37
user_114,Why is this clothes so expensive?,clothes,2023-08-05 13:29:36
user_114,Looking forward to using this laptops!,laptops,2021-04-03 08:09:41
user_114,Not happy with the smartphone.,smartphone,2020-11-25 07:01:34
user_114,Looking forward to using this smartphone!,smartphone,2022-06-15 17:43:37
user_114,I found a great deal on clothes.,clothes,2022-04-13 12:45:39
user_114,Why is this smartphone so expensive?,smartphone,2023-04-02 06:18:47
user_114,The smartphone I bought is amazing.,smartphone,2020-02-10 23:28:28
user_114,I love my new clothes!,clothes,2020-03-26 17:30:33
user_114,Not happy with the clothes.,clothes,2022-02-01 16:22:04
user_114,Not happy with the books.,books,2021-03-26 00:36:48
user_114,I love my new laptops!,laptops,2021-06-07 00:25:19
user_114,I found a great deal on laptops.,laptops,2020-08-16 03:22:21
user_114,Do you recommend any good laptops?,laptops,2021-04-08 19:47:01
user_114,The books I bought is amazing.,books,2022-04-08 16:22:20
user_114,Looking forward to using this smartphone!,smartphone,2022-01-04 04:44:17
user_114,Do you recommend any good shoes?,shoes,2022-02-15 06:25:15
user_114,Very satisfied with my clothes.,clothes,2022-07-04 02:04:36
user_114,The clothes I bought is amazing.,clothes,2021-10-14 07:48:16
user_114,Looking forward to using this books!,books,2022-01-03 01:10:42
user_114,I love my new books!,books,2023-02-12 11:26:52
user_114,Not happy with the laptops.,laptops,2023-07-20 17:49:21
user_114,Very satisfied with my smartphone.,smartphone,2022-01-02 04:26:06
user_114,Looking forward to using this laptops!,laptops,2020-03-11 01:59:52
user_114,The clothes I bought is amazing.,clothes,2022-12-08 07:53:00
user_114,I love my new clothes!,clothes,2022-08-13 05:46:49
user_114,Why is this shoes so expensive?,shoes,2020-05-10 06:50:19
user_114,Very satisfied with my books.,books,2023-07-11 08:10:58
user_114,I love my new smartphone!,smartphone,2022-06-03 05:33:41
user_114,I love my new laptops!,laptops,2022-03-04 16:41:18
user_114,Do you recommend any good smartphone?,smartphone,2021-12-25 14:46:43
user_114,Do you recommend any good laptops?,laptops,2023-01-24 20:03:21
user_114,Do you recommend any good books?,books,2023-02-22 17:39:10
user_114,The clothes I bought is amazing.,clothes,2021-01-02 18:29:43
user_114,Thinking of buying a clothes.,clothes,2021-06-10 14:23:09
user_114,Thinking of buying a smartphone.,smartphone,2021-08-12 09:20:33
user_114,Why is this laptops so expensive?,laptops,2021-01-24 07:59:07
user_114,I found a great deal on shoes.,shoes,2020-12-15 20:45:45
user_114,Very satisfied with my smartphone.,smartphone,2021-04-20 00:52:49
user_114,I found a great deal on smartphone.,smartphone,2022-11-24 01:31:00
user_114,Why is this clothes so expensive?,clothes,2022-01-11 10:40:08
user_114,I love my new shoes!,shoes,2023-05-09 09:01:31
user_114,The quality of this smartphone is not great.,smartphone,2022-12-04 13:11:50
user_114,Not happy with the shoes.,shoes,2023-08-20 15:17:59
user_114,Thinking of buying a smartphone.,smartphone,2023-01-12 17:56:07
user_114,Why is this books so expensive?,books,2020-09-08 07:35:05
user_115,Do you recommend any good books?,books,2022-05-20 10:40:49
user_115,I love my new laptops!,laptops,2021-11-19 05:19:27
user_115,I love my new laptops!,laptops,2023-03-14 20:08:07
user_115,I love my new smartphone!,smartphone,2022-05-06 18:16:21
user_115,I love my new shoes!,shoes,2022-10-11 10:36:38
user_115,Why is this laptops so expensive?,laptops,2022-06-02 10:29:14
user_115,I found a great deal on laptops.,laptops,2023-07-16 02:35:31
user_115,I love my new clothes!,clothes,2022-04-07 09:51:37
user_115,I love my new clothes!,clothes,2020-03-01 21:01:24
user_115,Looking forward to using this shoes!,shoes,2022-11-12 01:36:26
user_115,Why is this shoes so expensive?,shoes,2022-06-12 10:55:50
user_115,I found a great deal on smartphone.,smartphone,2023-11-23 09:39:23
user_115,Not happy with the laptops.,laptops,2022-09-12 00:54:00
user_115,I love my new smartphone!,smartphone,2023-02-20 10:01:34
user_115,Looking forward to using this laptops!,laptops,2020-09-21 08:50:33
user_115,Very satisfied with my clothes.,clothes,2020-04-24 01:11:18
user_115,The books I bought is amazing.,books,2020-02-22 09:49:39
user_115,Do you recommend any good clothes?,clothes,2020-01-05 07:40:00
user_115,I love my new laptops!,laptops,2022-12-06 10:22:30
user_115,Very satisfied with my clothes.,clothes,2023-08-13 06:59:19
user_115,Why is this clothes so expensive?,clothes,2020-08-27 21:01:44
user_115,I love my new books!,books,2021-01-06 21:30:48
user_115,I love my new smartphone!,smartphone,2020-02-02 08:17:14
user_115,The quality of this books is not great.,books,2020-06-25 17:22:50
user_115,Thinking of buying a laptops.,laptops,2021-05-21 05:59:27
user_115,The clothes I bought is amazing.,clothes,2023-09-17 18:33:00
user_115,Looking forward to using this clothes!,clothes,2022-02-07 23:02:48
user_115,I found a great deal on clothes.,clothes,2020-08-19 23:37:07
user_115,Thinking of buying a laptops.,laptops,2022-12-20 16:57:53
user_115,Thinking of buying a shoes.,shoes,2023-04-09 03:29:50
user_115,The quality of this laptops is not great.,laptops,2020-12-08 03:48:35
user_115,The clothes I bought is amazing.,clothes,2020-03-21 23:55:32
user_115,The clothes I bought is amazing.,clothes,2022-08-22 04:31:37
user_115,Not happy with the books.,books,2023-05-25 22:37:56
user_115,I love my new books!,books,2021-01-12 20:55:43
user_115,The quality of this shoes is not great.,shoes,2021-10-14 00:51:52
user_115,Very satisfied with my shoes.,shoes,2020-07-04 20:19:49
user_115,I love my new laptops!,laptops,2022-06-17 03:31:12
user_115,Thinking of buying a clothes.,clothes,2022-07-05 18:46:22
user_115,Thinking of buying a books.,books,2020-01-25 12:28:17
user_115,Do you recommend any good smartphone?,smartphone,2020-03-18 10:22:08
user_115,The quality of this clothes is not great.,clothes,2023-01-12 16:39:50
user_115,Why is this laptops so expensive?,laptops,2022-03-13 13:40:55
user_115,Very satisfied with my clothes.,clothes,2020-03-08 14:43:47
user_115,I love my new smartphone!,smartphone,2022-11-10 20:02:06
user_115,I love my new clothes!,clothes,2022-04-02 04:51:29
user_115,I love my new books!,books,2022-12-07 12:30:37
user_115,The quality of this smartphone is not great.,smartphone,2023-05-13 10:07:23
user_115,The quality of this shoes is not great.,shoes,2022-03-14 23:01:55
user_115,I love my new shoes!,shoes,2023-11-05 17:38:24
user_116,Very satisfied with my laptops.,laptops,2022-01-11 18:30:54
user_116,The smartphone I bought is amazing.,smartphone,2023-11-18 09:06:15
user_116,I found a great deal on books.,books,2021-12-05 02:49:03
user_116,I love my new clothes!,clothes,2020-07-14 22:30:22
user_116,The shoes I bought is amazing.,shoes,2022-06-25 08:58:22
user_116,Very satisfied with my smartphone.,smartphone,2022-07-25 16:12:16
user_116,Looking forward to using this books!,books,2022-08-22 04:12:40
user_116,Not happy with the shoes.,shoes,2020-08-15 11:21:29
user_116,The quality of this books is not great.,books,2022-04-09 03:28:19
user_116,The smartphone I bought is amazing.,smartphone,2020-02-19 07:54:09
user_116,Thinking of buying a shoes.,shoes,2020-01-15 00:47:25
user_116,Thinking of buying a smartphone.,smartphone,2023-07-13 18:20:55
user_116,I love my new clothes!,clothes,2020-02-08 09:35:01
user_116,Why is this books so expensive?,books,2023-05-13 01:11:32
user_116,Not happy with the books.,books,2020-11-25 14:18:13
user_116,Very satisfied with my clothes.,clothes,2021-09-07 23:40:58
user_116,Looking forward to using this smartphone!,smartphone,2022-03-08 03:15:21
user_116,I love my new books!,books,2020-05-13 09:13:38
user_116,Very satisfied with my laptops.,laptops,2021-01-28 18:19:32
user_116,Thinking of buying a clothes.,clothes,2020-04-08 08:18:48
user_116,The clothes I bought is amazing.,clothes,2021-12-09 05:18:13
user_116,The quality of this laptops is not great.,laptops,2020-01-10 21:07:46
user_116,The quality of this shoes is not great.,shoes,2023-02-10 02:05:18
user_116,The quality of this smartphone is not great.,smartphone,2020-12-22 02:25:37
user_116,The quality of this smartphone is not great.,smartphone,2022-07-28 06:46:04
user_116,I found a great deal on clothes.,clothes,2022-02-02 05:12:46
user_116,I love my new laptops!,laptops,2021-01-27 18:32:07
user_116,The quality of this books is not great.,books,2021-11-07 01:35:19
user_116,I love my new books!,books,2021-04-15 08:38:47
user_116,Very satisfied with my laptops.,laptops,2023-04-02 22:20:01
user_116,Do you recommend any good laptops?,laptops,2021-03-04 18:54:18
user_116,I found a great deal on clothes.,clothes,2021-04-01 05:25:55
user_116,Looking forward to using this laptops!,laptops,2021-06-21 15:27:34
user_116,Do you recommend any good shoes?,shoes,2020-04-13 09:04:12
user_116,The laptops I bought is amazing.,laptops,2021-02-12 10:38:25
user_116,I love my new shoes!,shoes,2021-04-19 07:51:53
user_116,Thinking of buying a smartphone.,smartphone,2020-03-15 11:09:18
user_116,Looking forward to using this books!,books,2021-11-11 19:33:10
user_116,The books I bought is amazing.,books,2020-02-24 12:59:03
user_116,Very satisfied with my laptops.,laptops,2020-03-10 02:05:06
user_116,The laptops I bought is amazing.,laptops,2021-08-17 10:58:16
user_116,Do you recommend any good shoes?,shoes,2021-10-10 18:38:47
user_116,Not happy with the shoes.,shoes,2023-06-09 06:02:48
user_116,The clothes I bought is amazing.,clothes,2020-05-15 00:17:06
user_116,Very satisfied with my laptops.,laptops,2021-07-21 15:41:09
user_116,I found a great deal on books.,books,2020-07-25 02:40:38
user_116,Do you recommend any good smartphone?,smartphone,2022-04-23 11:03:24
user_116,Very satisfied with my shoes.,shoes,2021-09-18 05:33:55
user_116,Looking forward to using this clothes!,clothes,2023-06-15 08:08:02
user_116,Not happy with the smartphone.,smartphone,2021-03-17 22:41:01
user_117,I love my new books!,books,2022-12-26 01:52:15
user_117,Looking forward to using this laptops!,laptops,2022-08-26 07:18:27
user_117,The quality of this clothes is not great.,clothes,2022-12-13 03:38:08
user_117,Not happy with the books.,books,2022-04-08 12:52:25
user_117,The books I bought is amazing.,books,2022-05-03 19:07:32
user_117,Do you recommend any good books?,books,2020-05-13 10:32:14
user_117,I found a great deal on shoes.,shoes,2020-04-04 17:19:07
user_117,Looking forward to using this smartphone!,smartphone,2023-12-26 17:53:24
user_117,Thinking of buying a clothes.,clothes,2021-01-23 07:11:53
user_117,The quality of this clothes is not great.,clothes,2021-10-01 19:48:50
user_117,I love my new books!,books,2020-12-19 15:42:23
user_117,Why is this laptops so expensive?,laptops,2023-04-18 14:57:55
user_117,Why is this smartphone so expensive?,smartphone,2021-04-03 10:19:25
user_117,Why is this shoes so expensive?,shoes,2020-02-07 10:42:32
user_117,The books I bought is amazing.,books,2021-09-17 14:31:58
user_117,Very satisfied with my laptops.,laptops,2022-03-16 05:42:16
user_117,Why is this clothes so expensive?,clothes,2023-09-22 00:32:21
user_117,Why is this laptops so expensive?,laptops,2021-02-11 01:00:35
user_117,Thinking of buying a laptops.,laptops,2021-04-13 16:44:10
user_117,Looking forward to using this smartphone!,smartphone,2023-07-23 06:18:49
user_117,The quality of this laptops is not great.,laptops,2021-04-20 20:14:27
user_117,Why is this shoes so expensive?,shoes,2020-06-27 02:01:47
user_117,Do you recommend any good clothes?,clothes,2020-09-17 23:15:07
user_117,Very satisfied with my books.,books,2020-07-10 07:28:09
user_117,Not happy with the books.,books,2023-03-25 09:50:00
user_117,I love my new clothes!,clothes,2022-01-14 15:20:12
user_117,Very satisfied with my laptops.,laptops,2022-11-14 08:24:53
user_117,Looking forward to using this smartphone!,smartphone,2022-05-06 03:21:52
user_117,The quality of this clothes is not great.,clothes,2021-11-16 00:09:48
user_117,Why is this shoes so expensive?,shoes,2020-11-05 16:08:01
user_117,Thinking of buying a books.,books,2023-07-26 21:16:15
user_117,Thinking of buying a books.,books,2021-08-12 03:25:23
user_117,Not happy with the books.,books,2021-01-18 22:09:56
user_117,Not happy with the shoes.,shoes,2020-06-03 04:32:42
user_117,The laptops I bought is amazing.,laptops,2021-04-12 04:37:38
user_117,Looking forward to using this smartphone!,smartphone,2021-02-06 06:16:28
user_117,Do you recommend any good shoes?,shoes,2022-03-10 22:53:29
user_117,The shoes I bought is amazing.,shoes,2023-04-10 03:17:04
user_117,The quality of this smartphone is not great.,smartphone,2022-04-11 07:27:28
user_117,Thinking of buying a shoes.,shoes,2022-07-17 06:15:41
user_117,Thinking of buying a smartphone.,smartphone,2020-04-09 16:36:59
user_117,The quality of this shoes is not great.,shoes,2023-05-21 07:18:00
user_117,I found a great deal on books.,books,2020-12-25 04:07:13
user_117,Thinking of buying a laptops.,laptops,2023-03-03 05:18:12
user_117,Very satisfied with my clothes.,clothes,2021-03-16 18:10:16
user_117,Very satisfied with my smartphone.,smartphone,2020-08-06 22:15:07
user_117,The clothes I bought is amazing.,clothes,2021-07-26 14:23:49
user_117,Very satisfied with my laptops.,laptops,2022-09-16 20:27:32
user_117,The clothes I bought is amazing.,clothes,2023-06-10 16:31:10
user_117,Very satisfied with my smartphone.,smartphone,2023-02-15 11:50:45
user_118,Very satisfied with my smartphone.,smartphone,2023-02-11 12:48:04
user_118,I found a great deal on shoes.,shoes,2020-04-25 18:56:17
user_118,Thinking of buying a books.,books,2022-03-12 20:47:54
user_118,The laptops I bought is amazing.,laptops,2022-02-13 18:22:40
user_118,Why is this smartphone so expensive?,smartphone,2022-07-04 03:49:32
user_118,Why is this books so expensive?,books,2021-01-19 03:45:01
user_118,Looking forward to using this books!,books,2023-11-26 16:13:53
user_118,Do you recommend any good smartphone?,smartphone,2021-11-15 16:36:42
user_118,The quality of this laptops is not great.,laptops,2021-03-23 15:23:51
user_118,Why is this laptops so expensive?,laptops,2021-04-22 07:16:23
user_118,The quality of this shoes is not great.,shoes,2021-10-04 12:42:55
user_118,Why is this shoes so expensive?,shoes,2021-10-17 15:53:55
user_118,The quality of this books is not great.,books,2021-06-23 19:16:16
user_118,Do you recommend any good shoes?,shoes,2023-01-26 21:57:43
user_118,The quality of this laptops is not great.,laptops,2022-12-08 09:34:07
user_118,Very satisfied with my clothes.,clothes,2021-07-20 04:38:35
user_118,The clothes I bought is amazing.,clothes,2023-01-13 17:41:34
user_118,The shoes I bought is amazing.,shoes,2021-01-27 15:45:49
user_118,Very satisfied with my shoes.,shoes,2023-05-25 14:09:21
user_118,Looking forward to using this smartphone!,smartphone,2020-05-10 21:22:32
user_118,I love my new clothes!,clothes,2021-06-11 05:18:53
user_118,Why is this smartphone so expensive?,smartphone,2020-09-20 22:42:18
user_118,Not happy with the shoes.,shoes,2020-07-25 01:26:44
user_118,Why is this clothes so expensive?,clothes,2023-01-05 16:11:24
user_118,I found a great deal on smartphone.,smartphone,2023-05-05 12:45:59
user_118,The quality of this books is not great.,books,2020-03-23 15:04:23
user_118,I love my new shoes!,shoes,2022-07-27 06:17:21
user_118,Not happy with the laptops.,laptops,2020-09-10 01:44:23
user_118,The books I bought is amazing.,books,2023-07-02 14:11:29
user_118,The smartphone I bought is amazing.,smartphone,2020-09-18 17:41:22
user_118,I found a great deal on smartphone.,smartphone,2020-11-06 06:38:59
user_118,Very satisfied with my shoes.,shoes,2021-05-08 16:09:36
user_118,Do you recommend any good books?,books,2022-09-10 18:27:56
user_118,Do you recommend any good clothes?,clothes,2023-08-07 20:29:53
user_118,Looking forward to using this books!,books,2021-04-21 08:28:38
user_118,Not happy with the shoes.,shoes,2021-06-05 02:00:57
user_118,Looking forward to using this books!,books,2021-01-27 08:48:58
user_118,The shoes I bought is amazing.,shoes,2022-08-03 02:05:03
user_118,Looking forward to using this books!,books,2020-03-06 18:19:31
user_118,I found a great deal on books.,books,2023-02-20 23:23:48
user_118,Very satisfied with my laptops.,laptops,2022-12-23 04:45:00
user_118,Do you recommend any good laptops?,laptops,2022-08-18 00:14:12
user_118,The shoes I bought is amazing.,shoes,2021-06-15 21:42:04
user_118,I found a great deal on clothes.,clothes,2023-07-23 01:46:02
user_118,The clothes I bought is amazing.,clothes,2021-09-10 11:18:26
user_118,Why is this shoes so expensive?,shoes,2021-03-22 17:00:15
user_118,I found a great deal on smartphone.,smartphone,2023-02-03 11:34:44
user_118,Thinking of buying a books.,books,2023-02-08 03:15:47
user_118,The quality of this books is not great.,books,2022-10-23 23:04:34
user_118,The clothes I bought is amazing.,clothes,2021-04-18 21:52:47
user_119,Why is this laptops so expensive?,laptops,2021-12-13 03:56:05
user_119,I love my new clothes!,clothes,2023-07-07 14:26:50
user_119,Not happy with the laptops.,laptops,2023-05-25 06:46:49
user_119,Looking forward to using this smartphone!,smartphone,2023-08-06 22:15:43
user_119,Why is this laptops so expensive?,laptops,2022-04-05 02:32:45
user_119,Thinking of buying a books.,books,2021-03-14 02:46:00
user_119,Thinking of buying a clothes.,clothes,2020-07-06 12:31:03
user_119,The smartphone I bought is amazing.,smartphone,2020-02-02 15:07:30
user_119,Do you recommend any good clothes?,clothes,2020-04-16 08:19:00
user_119,The laptops I bought is amazing.,laptops,2020-05-17 19:17:16
user_119,Very satisfied with my smartphone.,smartphone,2023-05-26 05:12:34
user_119,Why is this books so expensive?,books,2023-03-27 18:03:22
user_119,Not happy with the shoes.,shoes,2022-07-18 13:12:35
user_119,The quality of this clothes is not great.,clothes,2023-12-19 19:07:25
user_119,Not happy with the smartphone.,smartphone,2020-03-24 22:26:44
user_119,I love my new books!,books,2022-03-03 01:23:53
user_119,Why is this clothes so expensive?,clothes,2022-05-09 02:53:42
user_119,Thinking of buying a smartphone.,smartphone,2020-08-22 08:06:59
user_119,I love my new books!,books,2020-08-15 02:27:20
user_119,I love my new laptops!,laptops,2021-02-07 00:47:38
user_119,I found a great deal on books.,books,2022-02-23 15:01:29
user_119,Looking forward to using this smartphone!,smartphone,2022-01-24 19:02:01
user_119,Thinking of buying a books.,books,2022-02-13 03:07:39
user_119,Very satisfied with my laptops.,laptops,2022-07-22 15:31:10
user_119,Looking forward to using this shoes!,shoes,2020-10-12 20:59:58
user_119,The laptops I bought is amazing.,laptops,2023-09-20 12:52:47
user_119,I love my new clothes!,clothes,2021-07-25 09:14:01
user_119,The laptops I bought is amazing.,laptops,2021-11-23 14:06:18
user_119,The quality of this smartphone is not great.,smartphone,2021-06-12 17:13:51
user_119,I love my new laptops!,laptops,2022-07-17 20:06:13
user_119,Looking forward to using this shoes!,shoes,2022-07-25 14:19:22
user_119,The shoes I bought is amazing.,shoes,2023-10-10 11:45:31
user_119,Very satisfied with my laptops.,laptops,2021-02-07 01:36:25
user_119,Very satisfied with my clothes.,clothes,2022-01-18 06:57:55
user_119,Do you recommend any good laptops?,laptops,2021-11-02 10:09:18
user_119,Not happy with the shoes.,shoes,2021-07-11 04:45:51
user_119,The quality of this clothes is not great.,clothes,2023-01-21 19:14:50
user_119,The books I bought is amazing.,books,2021-08-28 20:37:18
user_119,Why is this smartphone so expensive?,smartphone,2021-11-21 15:25:37
user_119,The quality of this laptops is not great.,laptops,2021-05-10 06:47:49
user_119,Very satisfied with my laptops.,laptops,2020-11-10 19:59:13
user_119,The quality of this smartphone is not great.,smartphone,2022-10-16 20:09:52
user_119,Not happy with the books.,books,2021-11-10 09:33:51
user_119,Very satisfied with my books.,books,2020-01-16 09:46:30
user_119,Thinking of buying a laptops.,laptops,2020-03-27 23:02:10
user_119,Not happy with the books.,books,2023-03-28 15:05:49
user_119,Do you recommend any good clothes?,clothes,2022-12-11 21:34:32
user_119,The quality of this clothes is not great.,clothes,2021-03-28 08:13:34
user_119,Looking forward to using this laptops!,laptops,2022-10-19 09:05:36
user_119,The smartphone I bought is amazing.,smartphone,2023-12-10 17:22:54
user_120,Thinking of buying a shoes.,shoes,2020-10-10 08:12:00
user_120,Looking forward to using this laptops!,laptops,2020-07-11 03:07:47
user_120,Why is this clothes so expensive?,clothes,2022-06-14 09:07:07
user_120,Not happy with the laptops.,laptops,2023-10-13 02:17:49
user_120,The quality of this shoes is not great.,shoes,2021-04-28 08:28:46
user_120,Looking forward to using this smartphone!,smartphone,2023-12-04 14:36:21
user_120,Thinking of buying a books.,books,2023-12-21 00:56:19
user_120,Thinking of buying a smartphone.,smartphone,2021-08-24 02:15:42
user_120,Thinking of buying a books.,books,2023-01-08 15:09:28
user_120,Not happy with the laptops.,laptops,2022-07-26 07:28:44
user_120,Thinking of buying a shoes.,shoes,2023-08-26 10:58:20
user_120,Why is this shoes so expensive?,shoes,2022-03-01 14:35:29
user_120,I love my new books!,books,2022-05-04 22:56:26
user_120,Thinking of buying a books.,books,2021-09-06 14:18:20
user_120,Not happy with the shoes.,shoes,2021-04-11 14:43:40
user_120,The books I bought is amazing.,books,2023-08-10 08:03:13
user_120,Do you recommend any good shoes?,shoes,2020-04-23 05:24:50
user_120,The quality of this books is not great.,books,2020-03-15 23:23:58
user_120,Do you recommend any good laptops?,laptops,2022-06-14 05:40:21
user_120,Not happy with the shoes.,shoes,2021-07-13 05:43:56
user_120,Very satisfied with my shoes.,shoes,2022-01-01 13:36:30
user_120,Do you recommend any good clothes?,clothes,2020-05-21 15:54:34
user_120,Thinking of buying a smartphone.,smartphone,2022-12-02 10:35:53
user_120,Very satisfied with my laptops.,laptops,2023-02-15 22:17:57
user_120,The quality of this laptops is not great.,laptops,2021-11-05 23:56:12
user_120,Not happy with the clothes.,clothes,2023-08-23 17:09:22
user_120,Why is this clothes so expensive?,clothes,2021-02-08 15:45:03
user_120,Looking forward to using this clothes!,clothes,2022-04-27 12:19:52
user_120,Not happy with the smartphone.,smartphone,2020-01-04 06:59:00
user_120,Why is this books so expensive?,books,2020-04-11 16:57:02
